2024-01-02 18:00:31 INFO  Keywords:94 - Navigate is called
2024-01-02 18:00:34 INFO  Keywords:122 - InputText is called
2024-01-02 18:00:34 INFO  Keywords:283 - Waiting for webElement...gateway.username
2024-01-02 18:00:35 INFO  Keywords:286 - Element found...gateway.username
2024-01-02 18:00:35 INFO  Keywords:122 - InputText is called
2024-01-02 18:00:35 INFO  Keywords:283 - Waiting for webElement...gateway.password
2024-01-02 18:00:35 INFO  Keywords:286 - Element found...gateway.password
2024-01-02 18:00:35 INFO  Keywords:135 - ClickOnLink is called
2024-01-02 18:00:35 INFO  Keywords:283 - Waiting for webElement...gateway.login
2024-01-02 18:00:35 INFO  Keywords:286 - Element found...gateway.login
2024-01-02 18:01:10 INFO  Keywords:135 - ClickOnLink is called
2024-01-02 18:01:10 INFO  Keywords:283 - Waiting for webElement...postsamldata
