2024-01-04 11:20:44 INFO  Keywords:94 - Navigate is called
2024-01-04 11:20:47 INFO  Keywords:122 - InputText is called
2024-01-04 11:20:47 INFO  Keywords:283 - Waiting for webElement...gateway.username
2024-01-04 11:20:47 INFO  Keywords:286 - Element found...gateway.username
2024-01-04 11:20:47 INFO  Keywords:122 - InputText is called
2024-01-04 11:20:47 INFO  Keywords:283 - Waiting for webElement...gateway.password
2024-01-04 11:20:47 INFO  Keywords:286 - Element found...gateway.password
2024-01-04 11:20:47 INFO  Keywords:135 - ClickOnLink is called
2024-01-04 11:20:47 INFO  Keywords:283 - Waiting for webElement...gateway.login
2024-01-04 11:20:48 INFO  Keywords:286 - Element found...gateway.login
2024-01-04 11:21:26 INFO  Keywords:135 - ClickOnLink is called
2024-01-04 11:21:26 INFO  Keywords:283 - Waiting for webElement...postsamldata
2024-01-04 11:21:27 INFO  Keywords:286 - Element found...postsamldata
2024-01-04 11:21:43 INFO  Keywords:135 - ClickOnLink is called
2024-01-04 11:21:43 INFO  Keywords:283 - Waiting for webElement...next
2024-01-04 11:21:43 INFO  Keywords:286 - Element found...next
2024-01-04 11:22:05 INFO  Keywords:122 - InputText is called
2024-01-04 11:22:05 INFO  Keywords:283 - Waiting for webElement...policyConfiguration.insuranceamount
