2023-06-06 17:06:06 INFO  Keywords:90 - Navigate is called
2023-06-06 17:06:10 INFO  Keywords:488 - ClearText is called
2023-06-06 17:06:10 INFO  Keywords:279 - Waiting for webElement...gateway.username
2023-06-06 17:06:10 INFO  Keywords:118 - InputText is called
2023-06-06 17:06:10 INFO  Keywords:279 - Waiting for webElement...gateway.username
2023-06-06 17:06:10 INFO  Keywords:488 - ClearText is called
2023-06-06 17:06:10 INFO  Keywords:279 - Waiting for webElement...gateway.password
2023-06-06 17:06:10 INFO  Keywords:118 - InputText is called
2023-06-06 17:06:10 INFO  Keywords:279 - Waiting for webElement...gateway.password
2023-06-06 17:06:10 INFO  Keywords:131 - ClickOnLink is called
2023-06-06 17:06:10 INFO  Keywords:279 - Waiting for webElement...gateway.login
