2024-02-20 12:05:59 INFO  Keywords:94 - Navigate is called
2024-02-20 12:06:02 INFO  Keywords:533 - ClearText is called
2024-02-20 12:06:02 INFO  Keywords:288 - Waiting for webElement...gateway.username
2024-02-20 12:06:02 INFO  Keywords:291 - Element found...gateway.username
2024-02-20 12:06:02 INFO  Keywords:537 - 
2024-02-20 12:06:02 INFO  Keywords:122 - InputText is called
2024-02-20 12:06:02 INFO  Keywords:288 - Waiting for webElement...gateway.username
2024-02-20 12:06:02 INFO  Keywords:291 - Element found...gateway.username
2024-02-20 12:06:02 INFO  Keywords:533 - ClearText is called
2024-02-20 12:06:02 INFO  Keywords:288 - Waiting for webElement...gateway.password
2024-02-20 12:06:02 INFO  Keywords:291 - Element found...gateway.password
2024-02-20 12:06:02 INFO  Keywords:537 - 
2024-02-20 12:06:02 INFO  Keywords:122 - InputText is called
2024-02-20 12:06:02 INFO  Keywords:288 - Waiting for webElement...gateway.password
2024-02-20 12:06:02 INFO  Keywords:291 - Element found...gateway.password
2024-02-20 12:06:02 INFO  Keywords:135 - ClickOnLink is called
2024-02-20 12:06:02 INFO  Keywords:288 - Waiting for webElement...gateway.login
2024-02-20 12:06:02 INFO  Keywords:291 - Element found...gateway.login
2024-02-20 12:06:23 INFO  Keywords:135 - ClickOnLink is called
2024-02-20 12:06:23 INFO  Keywords:288 - Waiting for webElement...management
2024-02-20 12:06:24 INFO  Keywords:291 - Element found...management
2024-02-20 12:06:24 INFO  Keywords:288 - Waiting for webElement...managementTools
2024-02-20 12:06:24 INFO  Keywords:291 - Element found...managementTools
2024-02-20 12:06:25 INFO  Keywords:135 - ClickOnLink is called
2024-02-20 12:06:25 INFO  Keywords:288 - Waiting for webElement...ViewNBFL
2024-02-20 12:06:25 INFO  Keywords:291 - Element found...ViewNBFL
2024-02-20 12:06:41 INFO  Keywords:122 - InputText is called
2024-02-20 12:06:41 INFO  Keywords:288 - Waiting for webElement...NBFLid
2024-02-20 12:06:41 INFO  Keywords:291 - Element found...NBFLid
2024-02-20 12:06:58 INFO  Keywords:288 - Waiting for webElement...TransXML
2024-02-20 12:07:08 INFO  Keywords:135 - ClickOnLink is called
2024-02-20 12:07:08 INFO  Keywords:288 - Waiting for webElement...GetXML
2024-02-20 12:07:34 INFO  Keywords:135 - ClickOnLink is called
2024-02-20 12:07:34 INFO  Keywords:288 - Waiting for webElement...NBFLmyResult
