2024-05-15 17:48:04 INFO  Keywords:98 - Navigate is called
2024-05-15 17:48:07 INFO  Keywords:124 - InputText is called
2024-05-15 17:48:07 INFO  Keywords:282 - Waiting for webElement...gateway.username
2024-05-15 17:48:07 INFO  Keywords:285 - Element found...gateway.username
2024-05-15 17:48:08 INFO  Keywords:124 - InputText is called
2024-05-15 17:48:08 INFO  Keywords:282 - Waiting for webElement...gateway.password
2024-05-15 17:48:08 INFO  Keywords:285 - Element found...gateway.password
2024-05-15 17:48:08 INFO  Keywords:135 - ClickOnLink is called
2024-05-15 17:48:08 INFO  Keywords:282 - Waiting for webElement...gateway.login
2024-05-15 17:48:08 INFO  Keywords:285 - Element found...gateway.login
2024-05-15 17:48:47 INFO  Keywords:135 - ClickOnLink is called
2024-05-15 17:48:47 INFO  Keywords:282 - Waiting for webElement...postsamldata
2024-05-15 17:48:47 INFO  Keywords:285 - Element found...postsamldata
2024-05-15 17:49:04 INFO  Keywords:135 - ClickOnLink is called
2024-05-15 17:49:04 INFO  Keywords:282 - Waiting for webElement...next
2024-05-15 17:49:04 INFO  Keywords:285 - Element found...next
