2023-12-13 12:39:58 INFO  Keywords:96 - Navigate is called
2023-12-13 12:40:02 INFO  Keywords:124 - InputText is called
2023-12-13 12:40:02 INFO  Keywords:285 - Waiting for webElement...gateway.username
2023-12-13 12:40:03 INFO  Keywords:288 - Element found...gateway.username
2023-12-13 12:40:03 INFO  Keywords:124 - InputText is called
2023-12-13 12:40:03 INFO  Keywords:285 - Waiting for webElement...gateway.password
2023-12-13 12:40:03 INFO  Keywords:288 - Element found...gateway.password
2023-12-13 12:40:03 INFO  Keywords:137 - ClickOnLink is called
2023-12-13 12:40:03 INFO  Keywords:285 - Waiting for webElement...gateway.login
2023-12-13 12:40:03 INFO  Keywords:288 - Element found...gateway.login
2023-12-13 12:40:54 INFO  Keywords:137 - ClickOnLink is called
2023-12-13 12:40:54 INFO  Keywords:285 - Waiting for webElement...postsamldata
2023-12-13 12:40:54 INFO  Keywords:288 - Element found...postsamldata
2023-12-13 12:41:09 INFO  Keywords:137 - ClickOnLink is called
2023-12-13 12:41:09 INFO  Keywords:285 - Waiting for webElement...next
2023-12-13 12:41:10 INFO  Keywords:288 - Element found...next
2023-12-13 12:41:30 INFO  Keywords:124 - InputText is called
2023-12-13 12:41:30 INFO  Keywords:285 - Waiting for webElement...policyConfiguration.insuranceamount
2023-12-13 12:41:30 INFO  Keywords:288 - Element found...policyConfiguration.insuranceamount
2023-12-13 12:41:30 INFO  Keywords:285 - Waiting for webElement...policyConfiguration.LTC
2023-12-13 12:41:30 INFO  Keywords:288 - Element found...policyConfiguration.LTC
2023-12-13 12:41:31 INFO  Keywords:285 - Waiting for webElement...policyConfiguration.payors
2023-12-13 12:41:31 INFO  Keywords:288 - Element found...policyConfiguration.payors
2023-12-13 12:41:31 INFO  Keywords:285 - Waiting for webElement...policyConfiguration.purposeofpolicy
2023-12-13 12:41:31 INFO  Keywords:288 - Element found...policyConfiguration.purposeofpolicy
2023-12-13 12:41:31 INFO  Keywords:137 - ClickOnLink is called
2023-12-13 12:41:31 INFO  Keywords:285 - Waiting for webElement...next
2023-12-13 12:41:31 INFO  Keywords:288 - Element found...next
2023-12-13 12:41:51 INFO  Keywords:285 - Waiting for webElement...primaryinsured.birthcountry
2023-12-13 12:42:01 INFO  Keywords:285 - Waiting for webElement...primaryinsured.birthstate
2023-12-13 12:42:11 INFO  Keywords:124 - InputText is called
2023-12-13 12:42:11 INFO  Keywords:285 - Waiting for webElement...primaryinsured.birthcity
2023-12-13 12:42:21 INFO  Keywords:137 - ClickOnLink is called
2023-12-13 12:42:21 INFO  Keywords:285 - Waiting for webElement...next
2023-12-13 12:42:21 INFO  Keywords:288 - Element found...next
