2023-06-07 15:22:42 INFO  Keywords:95 - Navigate is called
2023-06-07 15:22:45 INFO  Keywords:123 - InputText is called
2023-06-07 15:22:45 INFO  Keywords:284 - Waiting for webElement...gateway.username
2023-06-07 15:22:45 INFO  Keywords:287 - Element found...gateway.username
2023-06-07 15:22:46 INFO  Keywords:123 - InputText is called
2023-06-07 15:22:46 INFO  Keywords:284 - Waiting for webElement...gateway.password
2023-06-07 15:22:46 INFO  Keywords:287 - Element found...gateway.password
2023-06-07 15:22:46 INFO  Keywords:136 - ClickOnLink is called
2023-06-07 15:22:46 INFO  Keywords:284 - Waiting for webElement...gateway.login
2023-06-07 15:22:46 INFO  Keywords:287 - Element found...gateway.login
2023-06-07 15:23:28 INFO  Keywords:136 - ClickOnLink is called
2023-06-07 15:23:28 INFO  Keywords:284 - Waiting for webElement...postsamldata
2023-06-07 15:23:28 INFO  Keywords:287 - Element found...postsamldata
2023-06-07 15:23:39 INFO  Keywords:136 - ClickOnLink is called
2023-06-07 15:23:39 INFO  Keywords:284 - Waiting for webElement...next
2023-06-07 15:23:39 INFO  Keywords:287 - Element found...next
2023-06-07 15:23:53 INFO  Keywords:123 - InputText is called
2023-06-07 15:23:53 INFO  Keywords:284 - Waiting for webElement...policyConfiguration.insuranceamount
2023-06-07 15:23:53 INFO  Keywords:287 - Element found...policyConfiguration.insuranceamount
2023-06-07 15:23:53 INFO  Keywords:284 - Waiting for webElement...policyConfiguration.LTC
2023-06-07 15:23:53 INFO  Keywords:287 - Element found...policyConfiguration.LTC
2023-06-07 15:23:53 INFO  Keywords:284 - Waiting for webElement...policyConfiguration.payors
2023-06-07 15:23:53 INFO  Keywords:287 - Element found...policyConfiguration.payors
2023-06-07 15:23:54 INFO  Keywords:284 - Waiting for webElement...policyConfiguration.purposeofpolicy
2023-06-07 15:23:54 INFO  Keywords:287 - Element found...policyConfiguration.purposeofpolicy
2023-06-07 15:23:54 INFO  Keywords:136 - ClickOnLink is called
2023-06-07 15:23:54 INFO  Keywords:284 - Waiting for webElement...next
2023-06-07 15:23:54 INFO  Keywords:287 - Element found...next
2023-06-07 15:24:13 INFO  Keywords:284 - Waiting for webElement...primaryinsured.birthcountry
2023-06-07 15:24:13 INFO  Keywords:287 - Element found...primaryinsured.birthcountry
2023-06-07 15:24:13 INFO  Keywords:284 - Waiting for webElement...primaryinsured.birthstate
2023-06-07 15:24:13 INFO  Keywords:287 - Element found...primaryinsured.birthstate
2023-06-07 15:24:13 INFO  Keywords:123 - InputText is called
2023-06-07 15:24:13 INFO  Keywords:284 - Waiting for webElement...primaryinsured.birthcity
2023-06-07 15:24:13 INFO  Keywords:287 - Element found...primaryinsured.birthcity
2023-06-07 15:24:14 INFO  Keywords:136 - ClickOnLink is called
2023-06-07 15:24:14 INFO  Keywords:284 - Waiting for webElement...next
2023-06-07 15:24:14 INFO  Keywords:287 - Element found...next
2023-06-07 15:24:30 INFO  Keywords:136 - ClickOnLink is called
2023-06-07 15:24:30 INFO  Keywords:284 - Waiting for webElement...next
2023-06-07 15:24:30 INFO  Keywords:287 - Element found...next
2023-06-07 15:24:46 INFO  Keywords:284 - Waiting for webElement...naturalOwner.relationwithInsured
2023-06-07 15:24:46 INFO  Keywords:287 - Element found...naturalOwner.relationwithInsured
2023-06-07 15:24:46 INFO  Keywords:284 - Waiting for webElement...naturalOwner.relationwithJointInsured
2023-06-07 15:24:46 INFO  Keywords:287 - Element found...naturalOwner.relationwithJointInsured
2023-06-07 15:24:46 INFO  Keywords:136 - ClickOnLink is called
2023-06-07 15:24:46 INFO  Keywords:284 - Waiting for webElement...next
2023-06-07 15:24:46 INFO  Keywords:287 - Element found...next
2023-06-07 15:25:01 INFO  Keywords:284 - Waiting for webElement...financialDetails.SourceOfFundsLI
2023-06-07 15:25:01 INFO  Keywords:287 - Element found...financialDetails.SourceOfFundsLI
2023-06-07 15:25:01 INFO  Keywords:284 - Waiting for webElement...financialDetails.SurrenderChargeSOFLI
2023-06-07 15:25:01 INFO  Keywords:287 - Element found...financialDetails.SurrenderChargeSOFLI
2023-06-07 15:25:02 INFO  Keywords:284 - Waiting for webElement...financialDetails.envisiontaking
2023-06-07 15:25:02 INFO  Keywords:287 - Element found...financialDetails.envisiontaking
2023-06-07 15:25:02 INFO  Keywords:284 - Waiting for webElement...financialDetails.federalfaxbracket
2023-06-07 15:25:02 INFO  Keywords:287 - Element found...financialDetails.federalfaxbracket
2023-06-07 15:25:02 INFO  Keywords:284 - Waiting for webElement...financialDetails.riskTolerance
2023-06-07 15:25:02 INFO  Keywords:287 - Element found...financialDetails.riskTolerance
2023-06-07 15:25:02 INFO  Keywords:284 - Waiting for webElement...financialDetails.Investmentobjectives
2023-06-07 15:25:02 INFO  Keywords:287 - Element found...financialDetails.Investmentobjectives
2023-06-07 15:25:02 INFO  Keywords:284 - Waiting for webElement...financialDetails.timehorizon
2023-06-07 15:25:02 INFO  Keywords:287 - Element found...financialDetails.timehorizon
2023-06-07 15:25:02 INFO  Keywords:284 - Waiting for webElement...financialDetails.investmentexperienceFA
2023-06-07 15:25:02 INFO  Keywords:287 - Element found...financialDetails.investmentexperienceFA
2023-06-07 15:25:02 INFO  Keywords:123 - InputText is called
2023-06-07 15:25:02 INFO  Keywords:284 - Waiting for webElement...financialDetails.investmentstartyear
2023-06-07 15:25:02 INFO  Keywords:287 - Element found...financialDetails.investmentstartyear
2023-06-07 15:25:02 INFO  Keywords:123 - InputText is called
2023-06-07 15:25:02 INFO  Keywords:284 - Waiting for webElement...financialdetails.wages
2023-06-07 15:25:02 INFO  Keywords:287 - Element found...financialdetails.wages
2023-06-07 15:25:03 INFO  Keywords:123 - InputText is called
2023-06-07 15:25:03 INFO  Keywords:284 - Waiting for webElement...financialdetails.livingexpenses
2023-06-07 15:25:03 INFO  Keywords:287 - Element found...financialdetails.livingexpenses
2023-06-07 15:25:03 INFO  Keywords:123 - InputText is called
2023-06-07 15:25:03 INFO  Keywords:284 - Waiting for webElement...financialdetails.personalinvestment
2023-06-07 15:25:03 INFO  Keywords:287 - Element found...financialdetails.personalinvestment
2023-06-07 15:25:03 INFO  Keywords:123 - InputText is called
2023-06-07 15:25:03 INFO  Keywords:284 - Waiting for webElement...financialdetails.fixeddebtexpenses
2023-06-07 15:25:03 INFO  Keywords:287 - Element found...financialdetails.fixeddebtexpenses
