2024-11-11 11:31:20 INFO  Keywords:106 - Navigate is called
2024-11-11 11:31:22 INFO  Keywords:132 - InputText is called
2024-11-11 11:31:22 INFO  Keywords:304 - Waiting for webElement...gateway.username
2024-11-11 11:31:22 INFO  Keywords:308 - Element found...gateway.username
2024-11-11 11:31:22 INFO  Keywords:132 - InputText is called
2024-11-11 11:31:22 INFO  Keywords:304 - Waiting for webElement...gateway.password
2024-11-11 11:31:22 INFO  Keywords:308 - Element found...gateway.password
2024-11-11 11:31:22 INFO  Keywords:143 - ClickOnLink is called
2024-11-11 11:31:22 INFO  Keywords:304 - Waiting for webElement...gateway.login
2024-11-11 11:31:22 INFO  Keywords:308 - Element found...gateway.login
2024-11-11 11:31:59 INFO  Keywords:143 - ClickOnLink is called
2024-11-11 11:31:59 INFO  Keywords:304 - Waiting for webElement...postsamldata
2024-11-11 11:31:59 INFO  Keywords:308 - Element found...postsamldata
2024-11-11 11:32:15 INFO  Keywords:143 - ClickOnLink is called
2024-11-11 11:32:15 INFO  Keywords:304 - Waiting for webElement...next
2024-11-11 11:32:15 INFO  Keywords:308 - Element found...next
2024-11-11 11:32:34 INFO  Keywords:132 - InputText is called
2024-11-11 11:32:34 INFO  Keywords:304 - Waiting for webElement...policyConfiguration.insuranceamount
2024-11-11 11:32:34 INFO  Keywords:308 - Element found...policyConfiguration.insuranceamount
2024-11-11 11:32:34 INFO  Keywords:304 - Waiting for webElement...policyConfiguration.LTC
2024-11-11 11:32:44 INFO  Keywords:304 - Waiting for webElement...policyConfiguration.payors
2024-11-11 11:32:44 INFO  Keywords:308 - Element found...policyConfiguration.payors
2024-11-11 11:32:44 INFO  Keywords:304 - Waiting for webElement...policyConfiguration.purposeofpolicy
2024-11-11 11:32:44 INFO  Keywords:308 - Element found...policyConfiguration.purposeofpolicy
2024-11-11 11:32:45 INFO  Keywords:143 - ClickOnLink is called
2024-11-11 11:32:45 INFO  Keywords:304 - Waiting for webElement...next
2024-11-11 11:32:45 INFO  Keywords:308 - Element found...next
2024-11-11 11:34:20 INFO  Keywords:304 - Waiting for webElement...primaryinsured.birthcountry
2024-11-11 11:34:20 INFO  Keywords:308 - Element found...primaryinsured.birthcountry
2024-11-11 11:34:20 INFO  Keywords:304 - Waiting for webElement...primaryinsured.birthstate
2024-11-11 11:34:20 INFO  Keywords:308 - Element found...primaryinsured.birthstate
2024-11-11 11:34:20 INFO  Keywords:132 - InputText is called
2024-11-11 11:34:20 INFO  Keywords:304 - Waiting for webElement...primaryinsured.birthcity
2024-11-11 11:34:31 INFO  Keywords:143 - ClickOnLink is called
2024-11-11 11:34:31 INFO  Keywords:304 - Waiting for webElement...next
2024-11-11 11:34:31 INFO  Keywords:308 - Element found...next
2024-11-11 11:34:49 INFO  Keywords:143 - ClickOnLink is called
2024-11-11 11:34:49 INFO  Keywords:304 - Waiting for webElement...next
2024-11-11 11:34:49 INFO  Keywords:308 - Element found...next
2024-11-11 11:34:52 INFO  Keywords:304 - Waiting for webElement...naturalOwner.relationwithInsured
2024-11-11 11:34:53 INFO  Keywords:308 - Element found...naturalOwner.relationwithInsured
2024-11-11 11:34:53 INFO  Keywords:143 - ClickOnLink is called
2024-11-11 11:34:53 INFO  Keywords:304 - Waiting for webElement...next
2024-11-11 11:34:53 INFO  Keywords:308 - Element found...next
2024-11-11 11:35:12 INFO  Keywords:304 - Waiting for webElement...financialDetails.SourceOfFundsLI
2024-11-11 11:35:12 INFO  Keywords:308 - Element found...financialDetails.SourceOfFundsLI
2024-11-11 11:35:12 INFO  Keywords:304 - Waiting for webElement...financialDetails.SurrenderChargeSOFLI
2024-11-11 11:35:12 INFO  Keywords:308 - Element found...financialDetails.SurrenderChargeSOFLI
2024-11-11 11:35:12 INFO  Keywords:304 - Waiting for webElement...financialDetails.envisiontaking
2024-11-11 11:35:12 INFO  Keywords:308 - Element found...financialDetails.envisiontaking
2024-11-11 11:35:12 INFO  Keywords:304 - Waiting for webElement...financialDetails.federalfaxbracket
2024-11-11 11:35:12 INFO  Keywords:308 - Element found...financialDetails.federalfaxbracket
2024-11-11 11:35:13 INFO  Keywords:304 - Waiting for webElement...financialDetails.riskTolerance
2024-11-11 11:35:13 INFO  Keywords:308 - Element found...financialDetails.riskTolerance
2024-11-11 11:35:13 INFO  Keywords:304 - Waiting for webElement...financialDetails.Investmentobjectives
2024-11-11 11:35:13 INFO  Keywords:308 - Element found...financialDetails.Investmentobjectives
2024-11-11 11:35:13 INFO  Keywords:304 - Waiting for webElement...financialDetails.timehorizon
2024-11-11 11:35:13 INFO  Keywords:308 - Element found...financialDetails.timehorizon
2024-11-11 11:35:13 INFO  Keywords:304 - Waiting for webElement...financialDetails.investmentexperienceFA
2024-11-11 11:35:13 INFO  Keywords:308 - Element found...financialDetails.investmentexperienceFA
2024-11-11 11:35:14 INFO  Keywords:132 - InputText is called
2024-11-11 11:35:14 INFO  Keywords:304 - Waiting for webElement...financialDetails.investmentstartyear
2024-11-11 11:35:14 INFO  Keywords:308 - Element found...financialDetails.investmentstartyear
2024-11-11 11:35:14 INFO  Keywords:132 - InputText is called
2024-11-11 11:35:14 INFO  Keywords:304 - Waiting for webElement...financialdetails.wages
2024-11-11 11:35:14 INFO  Keywords:308 - Element found...financialdetails.wages
2024-11-11 11:35:14 INFO  Keywords:132 - InputText is called
2024-11-11 11:35:14 INFO  Keywords:304 - Waiting for webElement...financialdetails.livingexpenses
2024-11-11 11:35:14 INFO  Keywords:308 - Element found...financialdetails.livingexpenses
2024-11-11 11:35:14 INFO  Keywords:132 - InputText is called
2024-11-11 11:35:14 INFO  Keywords:304 - Waiting for webElement...financialdetails.personalinvestment
2024-11-11 11:35:14 INFO  Keywords:308 - Element found...financialdetails.personalinvestment
2024-11-11 11:35:14 INFO  Keywords:132 - InputText is called
2024-11-11 11:35:14 INFO  Keywords:304 - Waiting for webElement...financialdetails.fixeddebtexpenses
2024-11-11 11:35:14 INFO  Keywords:308 - Element found...financialdetails.fixeddebtexpenses
2024-11-11 11:35:14 INFO  Keywords:132 - InputText is called
2024-11-11 11:35:14 INFO  Keywords:304 - Waiting for webElement...financialdetails.rentalincome
2024-11-11 11:35:24 INFO  Keywords:132 - InputText is called
2024-11-11 11:35:24 INFO  Keywords:304 - Waiting for webElement...financialdetails.variabledebtexpenses
2024-11-11 11:35:34 INFO  Keywords:132 - InputText is called
2024-11-11 11:35:34 INFO  Keywords:304 - Waiting for webElement...financialdetails.incomepension
2024-11-11 11:35:44 INFO  Keywords:132 - InputText is called
2024-11-11 11:35:44 INFO  Keywords:304 - Waiting for webElement...financialdetails.discretionaryexpenses
2024-11-11 11:35:54 INFO  Keywords:132 - InputText is called
2024-11-11 11:35:54 INFO  Keywords:304 - Waiting for webElement...financialdetails.socialsecurityincome
2024-11-11 11:36:04 INFO  Keywords:132 - InputText is called
2024-11-11 11:36:04 INFO  Keywords:304 - Waiting for webElement...financialdetails.otherincome
2024-11-11 11:36:14 INFO  Keywords:132 - InputText is called
2024-11-11 11:36:14 INFO  Keywords:304 - Waiting for webElement...financialdetails.bonds
2024-11-11 11:36:14 INFO  Keywords:308 - Element found...financialdetails.bonds
2024-11-11 11:36:14 INFO  Keywords:132 - InputText is called
2024-11-11 11:36:14 INFO  Keywords:304 - Waiting for webElement...financialdetails.businessTrustRealstate
2024-11-11 11:36:15 INFO  Keywords:308 - Element found...financialdetails.businessTrustRealstate
2024-11-11 11:36:15 INFO  Keywords:132 - InputText is called
2024-11-11 11:36:15 INFO  Keywords:304 - Waiting for webElement...financialdetails.retirementplan
2024-11-11 11:36:15 INFO  Keywords:308 - Element found...financialdetails.retirementplan
2024-11-11 11:36:15 INFO  Keywords:132 - InputText is called
2024-11-11 11:36:15 INFO  Keywords:304 - Waiting for webElement...financialdetails.equities
2024-11-11 11:36:15 INFO  Keywords:308 - Element found...financialdetails.equities
2024-11-11 11:36:15 INFO  Keywords:132 - InputText is called
2024-11-11 11:36:15 INFO  Keywords:304 - Waiting for webElement...financialdetails.facevalueilfeinsurance
2024-11-11 11:36:15 INFO  Keywords:308 - Element found...financialdetails.facevalueilfeinsurance
2024-11-11 11:36:15 INFO  Keywords:132 - InputText is called
2024-11-11 11:36:15 INFO  Keywords:304 - Waiting for webElement...financialdetails.fixedannuity
2024-11-11 11:36:15 INFO  Keywords:308 - Element found...financialdetails.fixedannuity
2024-11-11 11:36:15 INFO  Keywords:132 - InputText is called
2024-11-11 11:36:15 INFO  Keywords:304 - Waiting for webElement...financialdetails.indexannuity
2024-11-11 11:36:15 INFO  Keywords:308 - Element found...financialdetails.indexannuity
2024-11-11 11:36:15 INFO  Keywords:132 - InputText is called
2024-11-11 11:36:15 INFO  Keywords:304 - Waiting for webElement...financialdetails.liquidnetworth
2024-11-11 11:36:15 INFO  Keywords:308 - Element found...financialdetails.liquidnetworth
