2023-06-07 10:41:41 INFO  Keywords:95 - Navigate is called
2023-06-07 10:41:47 INFO  Keywords:123 - InputText is called
2023-06-07 10:41:47 INFO  Keywords:284 - Waiting for webElement...gateway.username
2023-06-07 10:41:47 INFO  Keywords:287 - Element found...gateway.username
2023-06-07 10:41:47 INFO  Keywords:123 - InputText is called
2023-06-07 10:41:47 INFO  Keywords:284 - Waiting for webElement...gateway.password
2023-06-07 10:41:47 INFO  Keywords:287 - Element found...gateway.password
2023-06-07 10:41:47 INFO  Keywords:136 - ClickOnLink is called
2023-06-07 10:41:47 INFO  Keywords:284 - Waiting for webElement...gateway.login
2023-06-07 10:41:47 INFO  Keywords:287 - Element found...gateway.login
2023-06-07 10:42:22 INFO  Keywords:136 - ClickOnLink is called
2023-06-07 10:42:22 INFO  Keywords:284 - Waiting for webElement...postsamldata
2023-06-07 10:42:22 INFO  Keywords:287 - Element found...postsamldata
